ACACA,ACVRL1,AKT1,AKT1S1,ANXA1,AR,ARAF,ASNS,ATM,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BCL2L11,BECN1,BID,BRAF,BRCA2,CASP7,CAV1,CCNB1,CCND1,CCNE1,CCNE2,CDH1,CDH2,CDH3,CDKN1A,CDKN1B,CHEK1,CHEK2,CLDN7,COL6A1,CTNNB1,DIRAS3,DVL3,EEF2,EEF2K,EGFR,EIF4E,EIF4EBP1,EIF4G1,ERBB2,ERBB3,ERRFI1,ESR1,ETS1,FASN,FN1,FOXM1,FOXO3,G6PD,GAB2,GAPDH,GATA3,GSK3A,HSPA1A,IGFBP2,IRS1,ITGA2,JUN,KDR,KIT,LCK,MAP2K1,MAPK1,MAPK14,MAPK9,MET,MRE11A,MYC,MYH11,NDRG1,NF2,NFKB1,NOTCH1,NRAS,NRG1,PARK7,PCNA,PDCD4,PDK1,PEA15,PGR,PIK3R1,PRDX1,PREX1,PRKAA1,PRKCD,PTEN,PXN,RAB25,RAD50,RAD51,RAF1,RB1,RBM15,RPS6,RPS6KA1,RPS6KB1,SERPINE1,SFRS1,SHC1,SMAD1,SMAD3,SMAD4,SQSTM1,SRC,STAT3,STAT5A,STK11,STMN1,SYK,TGM2,TP53,TP53BP1,TSC1,TSC2,TUBA1B,VHL,WWTR1,XBP1,XRCC1,XRCC5,YAP1,YBX1,YWHAB,YWHAE,YWHAZ
subject126,-0.729867134117302,1.54074425613252,-0.350772091447059,-0.696531442200241,0.217542832977594,2.76834302582959,0.431771715867383,-0.183340780685177,-0.305392645424174,0.737219882575467,1.43972058026542,-1.18268994399269,0.858826678906532,1.91693490213206,1.44075980037826,1.79695644321935,2.54709522829696,-0.682959571209954,3.3563851784381,1.74674836231475,0.77750886735145,-2.48448390360324,1.77459572260153,2.00929532466085,-0.0194103016047683,1.67260656109247,5.14801595244328,-1.69579677160435,2.24975012732024,2.5090605459615,-0.666716986928572,1.15334015150609,0.75978412341539,5.73998273141171,1.02606522140098,4.36891933236914,2.64333360131697,0.841565826798133,1.51597797014885,-0.0469919569180731,-0.570112544462241,-0.0723290368871366,1.86184586590521,0.287265819057004,4.80210360711346,2.29319645449198,-0.994474997200884,4.32702777534573,0.602391151209533,-0.18029925929098,-0.655524185824573,-1.02905095747243,0.752009031724859,-2.45697356692239,4.79792149783619,2.47312443452514,-3.93586446021341,-0.0441470929217372,4.21636505610838,2.90021059299099,-0.757273800918491,-1.45466520217536,1.34391781400142,4.99114676758449,-1.63204631154029,0.0558274693223813,0.175879806484668,0.0648484368909991,-0.731656778487025,0.461184195767447,-0.729324405121659,0.28610997627173,0.99434504422018,3.9336592065402,1.56366301589265,3.26064588335947,3.95228571390124,-0.608014944366767,1.98896283654038,-0.834330483248998,3.43324539106143,2.06695471874615,1.03760293922179,2.3171887917352,2.38632227250437,-4.04163540794394,3.76935970966879,-0.761621383487684,3.27469464363917,-1.32340747893946,0.769605419694559,4.36679191008668,0.033733492366696,-0.448589372526117,0.418019091420857,0.217033449387179,0.807693000424103,1.2914054815088,-1.20012509050621,-0.0815354833304676,3.23320496581915,-1.02442398661771,-3.51064787000216,-0.523287186434304,-0.940802195869121,2.0796354719758,-0.27360136744881,1.32638275308868,0.357469202661344,0.0889491650346921,2.13493266480323,-0.464750959365489,2.65438158837228,2.73730455117602,6.78082910203958,3.48123961421552,5.77069790175886,0.839637924784765,0.342578111189185,2.437724683529,0.0378419711913864,2.22245648710682,-0.855335703940168,1.00307832507968,0.401028672326683,0.988816865028809,1.13649412212913,-0.616465594763656,0.525096435201955,0.353743963185669,1.64327929713469
subject127,-0.933213246921184,4.26108170233483,-0.807510032965601,0.168210422165998,0.671500283373472,4.22861761948528,2.54039315856425,-2.00751077172178,1.94586957418763,3.64469682070075,-0.0782015942858307,-0.76212649657511,0.316578486070277,1.5835141821408,0.866620648729035,0.0675079821038114,0.595792421584995,3.17532867825362,0.662243008241438,-1.09579110542361,1.22579182638098,-1.47214233848617,0.377662052069405,1.50771082256826,1.96529583006074,-1.66025921135826,3.6732492140704,-0.220010440620803,4.37955441097904,-0.922345704982688,0.0985268597676109,-1.30180605670607,2.68424778448231,2.2393511178861,3.28553374397511,4.4540024920206,4.39161200053589,3.55908636453989,1.71028961340621,-0.337243988307439,1.25009984317398,2.71794578577563,-0.881601022530254,-0.459052570068443,4.15004628016181,0.546490290394161,1.7708733910784,2.22592887745384,0.45483179152589,-2.07609563823292,2.91921457399799,0.659427945372768,-0.193853446926709,-2.30909716650912,-0.0117872687637786,2.03410179343617,-3.98078078447148,0.842947753640228,0.0259910441078397,1.21410103086804,-0.176984789397166,-0.646646584788073,4.3023593786924,2.57967444843694,0.705544802027668,0.781510550994794,2.11487261732507,-0.49466122704808,-0.544258204535876,-0.481878309754177,0.238644703657616,0.468633078677675,1.82824858626291,6.57890693348246,-0.253514525665914,1.82791944610181,0.936976057174543,1.99506570726501,0.633078609734961,0.893038449199647,3.07463470627717,1.35075258366946,4.65105266263609,-1.72117410362158,2.0782118823219,-1.02304992635016,1.86595437806141,1.2729641226644,-0.537972828322571,-1.40681969747674,1.90579842310947,4.31538483972868,-0.309547282645294,1.27817500734276,2.1685143207905,-1.70880833751565,-0.00375264644886352,1.81487624805372,-0.418401561050698,0.773648800936489,2.7377930580791,1.29652161926552,-1.02742378426479,-0.577241222423368,2.00356793545681,1.80143285081374,-0.576189206581512,0.780132363503761,2.38460937388767,0.8263591648618,3.58095075573115,0.00219989760120198,-0.115988324779097,2.056408627459,4.21915593718027,3.3258014917292,-0.9587520463556,0.246941626981989,1.7776020569886,2.14148184198041,-0.657862226831101,-0.560658078938336,-0.133147614824886,-1.02104255147081,2.95339670444669,0.711235121282714,3.90217692824496,-0.436290031688967,2.48698383865036,0.208340924690177,0.397893831812561
subject128,-1.26746873612515,3.73202058526055,-0.970522586457464,-0.482210590496425,1.61001660034825,3.59222705385774,1.37178772507535,-1.20089515693261,1.25653548783132,2.07114189712527,1.69517314492012,-1.39474386753394,0.158649473394029,2.61390356019836,1.3451582125696,0.364704095269882,-0.647851491341935,1.88435957430439,1.05831325887977,0.4383528461614,0.741613452961717,-2.83268755908749,1.03204167968327,0.316070184945412,1.74902137278741,-3.10330054605729,5.20421692593734,0.680013117855276,1.04247311829717,-0.866110890023941,1.64126226095461,-3.2237105388069,1.69560096543091,4.97078396371301,2.40861620151861,3.17993250804529,3.47945145093688,3.44613109173278,1.09675479457607,0.0855952276031838,2.05299830362637,2.81861917892069,-0.881387087138403,-0.295837211736839,5.51264178750482,1.96962936814434,1.9437463102655,7.30166422280922,-0.410450186848372,-3.2170182940682,1.78065697978468,0.618856765988942,0.188678335596751,-2.34474160737973,2.35228847933492,1.10102670021344,-2.77842006791481,0.663258566784596,1.40596870398826,1.63615536957631,-0.0611909247062179,-0.773635657051636,3.96576044157275,2.23131416855535,-1.00988115040964,-0.586025951875585,2.12199916942419,-2.59372876462452,-0.260907847986918,-0.653920052590833,-1.56718304028556,-0.467148885508384,0.241467040109112,1.67755645847399,1.04890195888803,2.12879952185374,1.28117566281274,1.2341030635836,-0.610178474744631,0.321328937575443,3.51711613320845,0.769526830322135,3.05782674821267,-1.06840720785331,1.92581089481468,-1.88412566504646,0.164363450412551,1.76508748743845,-0.785468520497563,-0.560046565659005,2.25950032419144,2.73321333008964,0.445700373811418,1.49303679953986,2.78978283167112,-1.4952549108773,0.368270060336993,2.24638555388256,-1.57560057298168,1.51340611167854,3.00903449242382,1.80254707144809,-2.01458238342357,-0.521484806724946,2.01400904945777,2.59758523186089,-0.901022077674746,1.01331751264375,4.32998265387876,-0.658165595193111,3.11509345087496,-0.470303158840293,-0.831291356322472,2.47241218589698,5.75975529783787,1.85047818930487,-0.897995774670032,0.194324823394129,2.12485910735333,2.08500344046378,-0.775920911229841,0.443800807722007,0.682002174853393,-1.2599839658953,2.94729182465275,0.0456930734291585,2.70265730849539,-1.22756398358422,2.56511421704699,0.899563780416887,1.1657042303932
subject129,-0.834001920325924,2.2781140614123,-1.61815925725165,-1.4844612325947,-0.0455436324766888,2.92519506643585,0.304892130529484,-2.74900657014257,2.74842740403593,3.31522784276578,1.27520427208025,-2.44748468733476,0.259638293623172,3.61298335827293,0.944059623984023,0.897812105284355,-0.904694620919933,1.76784728161089,0.57020194111218,-0.271747642958343,1.78068475403139,-4.22815238259268,1.02084838633548,0.331228118644004,-0.607784469508873,-1.86885624362089,3.99335042492904,1.79228245808564,-0.157562199323167,-2.44054243535174,-0.501465280498573,-1.85519838860986,2.69000146769308,3.23579884385859,1.04583646765028,2.63006892431501,4.37982158319586,1.78072277700446,0.37523956801604,-0.115744005435047,0.0371607933793019,3.37048175176768,-2.35167408325318,-1.76542293811874,4.85690794932311,0.100307889789134,1.32633414815,6.4284160685649,-1.64303436789285,-2.59001018151292,-1.83498091800037,-0.133350507632975,-0.496327477358715,-1.78669418640602,0.776267694576063,0.555806829593157,-4.21900011947158,-0.474878123956606,2.27653032946741,-0.0466658586506141,-0.564229555058179,-2.25258154841741,3.63238364359091,-0.274879839588755,-3.0102603842727,-0.236552703933425,3.05801674051125,-1.85700403162966,0.0267250257637922,-0.68753792388575,-1.38965996742435,0.505837509693652,1.9218031780136,1.82645274694443,0.432193765883118,2.29039454694177,1.23244259513882,0.811816807529865,0.63221763207566,0.677108178986667,3.73597878612823,1.60449908006183,3.85276288834263,0.365745604906091,1.5264269368804,0.540003982847805,2.24398691891373,2.75887723590748,-0.203920111647582,-0.820052424892626,-0.445393033871058,2.88157931456587,-1.48054474992569,0.838536027268921,2.49891273377253,-1.10398453646839,-0.370752385978787,2.11472301401777,-1.08766565954581,0.940983749282816,2.6022042313176,0.847066655291809,-6.63824701381449,-0.502488505748648,1.1681949438354,1.48865151673812,-1.63498108801586,1.09636737856122,1.95516746358556,-0.29125494362252,1.9821886618314,-1.7729899509194,-0.432612250611205,1.90831246161969,7.25173969255596,-0.642995937161717,-1.55801590939599,-0.21203899566408,2.18141042936493,2.09505012400148,-0.727979328358964,0.395115911961783,-0.120586666069744,-0.283096660370098,2.07998289331179,1.5344102745656,3.78502749393653,-0.497069605760133,2.03783806885168,1.48327885061483,0.529491493312563
subject130,-0.68557049555666,4.34975179145128,-1.44389273247263,0.256004363734788,2.50759028857568,3.60915886360594,2.25550880463308,-2.20812337341509,2.69123694040411,3.23294430601491,1.31680072934689,-0.272280187239398,0.565139236617354,0.894369243738569,1.47948968111944,0.403786308387769,0.570378965988426,3.50015344851164,0.413450031716299,-0.959502212136781,1.57515493318037,-1.48099148070707,1.22156632936344,-0.0616406987309901,1.25744441913556,-1.81388947777161,4.00293792367679,0.28021959298622,0.49095080829429,-0.466963782101133,0.644762947784276,-1.8267793971892,3.24399822216661,3.37913379236895,3.07875793440761,2.25887347848679,5.19296607830565,2.86482072033632,1.62474656643727,-0.345551932586201,2.14218474470353,3.54761152776086,-1.2022507891846,-1.30469567164609,3.72231869604803,0.174627757302606,1.88046177458259,4.52765992195362,0.24173153451422,-2.21471358778859,2.70279566057567,0.627788341982878,0.0600229612847252,-1.99282961415157,1.79667225766721,1.52430383752877,-3.96573697543057,0.602055434963829,-1.11211450308972,0.242733558289816,-0.972733969652428,-1.30815252862459,3.55637023704943,2.58806724882369,-1.48483472986276,-0.157173477698879,2.45304202713431,-0.137475430156906,-0.0386141980255423,0.37639944411273,-0.91929039358486,0.684111218881588,3.39100810513824,3.7985660505468,0.900993308780044,3.26583430261689,1.85326450649806,1.09555123534399,-0.520180478302171,0.276320443027712,3.40620600695333,1.18429454659891,3.48610875248854,-1.22954672567118,1.79551719884679,0.307403293159402,1.23299302954705,2.19492218959075,-1.42417125192494,-0.336964035266635,1.08411366481474,3.23161654875601,-0.954028725616961,2.16183250044424,3.0341807105237,-1.05106802620364,-0.0853862620592267,2.41817706921244,-0.881742995948637,1.02133672299222,2.64556077167248,1.48360208838269,0.258906405242191,-0.993007479421458,1.68334345856626,2.80256000557733,-0.805971952761467,2.03575871764878,3.188832783646,0.724469488048057,4.66075206095787,0.360318210834802,0.0437295803698949,1.40045127201995,4.22247493714385,3.3202300424925,-0.795694131474854,-0.248232121267072,1.86033744333914,2.23038703064838,-1.32601502389807,0.134622982852243,0.407401373680133,1.43248623797504,2.62869892239107,0.571257139897904,3.48208466096676,0.350916750131841,2.63455966263213,0.931385070790066,1.33373069927567
subject131,-0.94649877593007,3.51701403249432,1.12214566589501,-0.14208179376493,-1.48487732983767,1.66272338796794,2.18740511807803,-2.86901670895491,1.56460787886454,2.65167456058813,0.941636685125031,0.702492154633707,-0.312207154839456,2.14553824414716,0.112976808796313,0.446975151999731,-0.347746983292731,1.51710138780808,1.58362498986607,-0.824704280714575,-0.0579678800877608,-3.07194877508436,0.968286143300362,0.327579990981642,0.336846313599654,-0.706849960051745,2.70042677246698,0.392687976055335,2.38010039868294,-0.596020446241492,-0.651505084420696,-1.59012542874068,2.9977965829716,1.95129232712569,2.3659700800603,3.47870144810167,4.22276233664525,3.37836522410774,2.95927259094521,-0.0524885927308417,2.15035036798679,3.39418460253046,0.634103345973855,0.360729201281382,4.05471166239904,0.939619451245348,3.16405615019589,2.22815068419214,0.346455274245465,-1.26403149949459,1.51360838992334,1.10076400431368,0.189366578103448,0.0512521587624402,0.096007397556324,3.1073284143683,-2.85771127492236,0.88982199057592,0.614903716404539,1.41517338474322,-0.100546354311826,-2.25477874908066,5.76229647060379,1.59180660940515,-1.38894363543566,0.108298657582078,2.00573421902402,-1.29311678723547,-0.266451737217761,-1.71693220804356,-1.57207071541004,0.0509538458148943,1.97538655619221,2.14948926651908,0.257151341381375,2.97287516857501,1.16873789590327,1.95593054358032,1.027928316642,1.75570933159467,2.66703877164779,1.43690038566426,2.58105992767622,-0.79486535216709,1.27930195848544,0.631138982897294,-0.251235797656588,2.70979306287329,-0.684972410251722,-1.66570073930914,1.3867968634887,2.77494178827523,-0.414994175524109,-0.0800987914019387,2.81140892873735,-1.99077763188715,0.752508628346153,1.59534019181129,0.586531117862209,0.898593018503962,3.84675262630682,0.752396636764812,-0.47335493785185,-0.290173773323494,1.82741859236701,1.80838107671088,-0.802517097748657,0.638031402085559,2.35660275313548,0.16892998502624,3.25447049656283,-0.44482106882672,0.148989539788922,2.85108918698411,4.99785672995255,2.2224488398319,-1.39404625411875,0.506012696104534,2.39478144900169,3.46831616259335,0.199245120052171,0.231586402604089,0.23695246052024,-0.0052097049323454,2.7714655506513,0.124568131126952,2.78237392735255,0.122117900110276,1.85268366275915,1.00244002448469,0.210855292520304
subject132,-0.756832203662631,1.18179781644891,-0.00273476071641199,-1.35359279994994,0.995393777607784,2.77877214752044,-0.355240013473996,-0.575480604054616,0.439557948910813,0.273143152385053,1.01745511757778,-0.881615204395583,-0.262780357218475,3.35754150041539,0.473734341790889,3.14120259301985,1.95896953048426,0.430111869221733,3.47930201111764,2.30717329251107,1.34750787914869,-2.0200232076737,0.958857308941096,1.78647711726987,0.314988828197507,1.43246122534148,3.8755378329644,-0.141045303218659,4.35891759047891,1.90952005595853,-0.953501809967559,1.37769916740066,-0.309187261741656,6.26116780279874,-1.0412501332681,2.97966458507755,4.26383188308136,0.79464256336775,2.02748137277049,-0.27665120965312,-1.54056564340941,-0.222803469121311,3.22977857238341,-0.0170343377755749,4.58843626025142,3.95748641001351,-0.188728647798606,5.36353728591307,-0.526993281093544,0.89824785258577,-3.57870680254167,-1.68443429469668,0.183472212045198,-1.92733178842038,4.26578338032826,1.6622048234167,-4.92598462124003,0.498781102544563,3.50744471638138,1.80001632495921,-0.426004388458618,-1.38082356342044,1.93495790519335,3.91441129893993,-3.04223422256575,0.192143291957639,-0.0320685894217717,-0.969656012740779,-0.234355644679,-0.810904478433653,-1.4955352381481,0.377191996728773,1.51385684082229,2.65750417990942,0.548783305699328,1.99262145431326,4.24559833771959,-0.794914913558556,2.03572562122234,-1.9265453339327,3.09643697649174,1.11954313261063,1.49447312421535,1.46001957662638,2.55508593815991,0.211231193273689,1.66722384376384,-0.141828610674274,3.08252854855512,-0.636132484286878,1.38267911704195,4.06249540415686,0.0154795540295968,0.247362453891425,0.611454951511788,-1.14961758121954,0.668757120842929,0.49760113632434,-0.313950840916494,0.524180998022873,2.63896317351389,-1.54965590089752,-3.5829012922465,-0.610941505406909,-1.01465018726297,1.73746118538136,-0.882187692816741,-0.210096761112341,0.183569636210332,0.0498124167171146,0.926420397004,-0.108680025696303,2.09603114549828,2.2581763558721,6.6735042885937,2.20745475214396,3.10593388147514,0.453902477388564,0.229329283478684,2.10056015124177,0.0336540933052947,4.19763377904234,0.41671254598327,-1.30243494280199,0.688026647263759,0.779786472485291,1.65943011858138,1.31672028999488,-0.547299142967877,1.5131544651608,1.37344569316701
subject133,-0.837472258111904,0.821591576805101,-1.34405157525617,-1.16543786315862,-1.49937751443665,6.67245692783884,-1.6592263084338,-1.4066491009754,-0.175079691340145,0.55614650416677,0.542548568117284,-1.39973934165469,0.82971722510231,4.0100264715843,0.495032553050207,2.91369854013169,1.82972493876378,-0.904002567228311,2.89424598034268,1.0882502645815,0.709917851124135,-2.40175972261996,1.43255378630459,0.510579029860377,-0.708660639816861,1.66510380251977,3.04884743471127,-0.443821672877168,0.774219306441966,2.28992831087678,0.661570466353549,0.299421181040616,0.00318759695475851,6.49953726926396,0.42083616781665,3.10769008515551,3.75675879732969,-0.316209810820367,1.62932049577855,-0.151025345989313,0.532290622928313,0.36541559533614,2.31881204434521,-1.26430718045742,3.28016076940366,2.00060037906332,0.759941969086184,2.73414794786798,0.079980150385509,-0.758925604690158,-2.60500083342326,-2.05672888794928,-1.05357903422836,-1.92433548683525,2.59380700999593,1.61750204535769,-4.67427951557948,0.432494917211991,6.13708217963643,0.250948520084849,0.418652744080998,-1.56184116215357,1.37676985549794,3.77271093117284,-0.0618065148101177,-1.28656625568626,-0.24256049091464,-1.04115122639528,-0.33189288829494,0.0619840403447565,-2.31565085194619,0.367970914556294,2.48138534052408,2.44605301111225,-0.0125442603882745,2.25587168016594,2.7562903765252,-1.67887011825581,2.44106325295234,-1.78944055694303,3.27507432090099,1.25612366290489,2.13161711162422,2.1336202429147,2.10388618041327,2.90873028315956,4.40123066484394,-1.60033498063851,0.953706208178405,-0.89597365833695,-0.00606102734426761,2.61177425437531,-0.201029839155394,0.0472278865555774,0.57389142489419,-1.43376258351741,-0.221002503447381,1.26208150423491,-0.570303918411348,1.49561588794478,1.37363702077087,-1.95034571448532,-2.85903778061453,-0.0588893928333886,-0.979109876341567,1.46785105741421,-0.613515771890537,1.21458679983645,-0.635470304655383,0.328599716935431,0.451270108279547,-0.459596302058338,2.36737858572817,1.76334833001491,4.51229012478904,1.57092219320429,1.67956057979184,0.13184357625554,-0.1253906580888,2.39584088223281,-0.648481635086439,1.84710320190858,-0.91657248916325,-0.505636211532604,0.3133853964855,0.735716730402847,0.736225509476383,-1.13692733685022,-0.183522491672187,0.609566969580619,0.509810847459319
subject134,1.55460053723058,1.71254489289363,2.15449488608207,1.66941424003483,0.00134770562824454,0.941847242320475,-0.239446245376531,-1.495588383083,1.98085009716116,1.24102411876306,1.52449656466651,-0.842430889720923,0.0974242332160205,1.65718364427948,3.27553706086399,0.0684434079425601,-0.484532131645212,0.434832736022876,4.24338319362844,2.42900047895989,3.38691314150219,-1.96486736387786,1.75576539533664,2.06252999529439,0.958305757513194,-0.821634377540599,4.44957066712531,2.36746306933347,2.50346923190419,0.93915965406461,-0.245680437697919,-0.155359088846782,1.87535506724019,2.65220138723011,0.17385339602715,3.47141243794035,4.32078504904396,1.32482317818441,2.17357537224994,0.565047733878386,1.15683557161947,2.11333156197639,-1.2119768796388,-0.115967796888352,5.13144103072706,3.59045420565822,1.40347030572073,0.458621006567541,3.11409198361649,-2.23297411223719,-2.36065282837125,-0.345745862174472,-0.304921016058852,-1.82820573701174,4.21651743023728,-0.321993191336599,-4.36375509926344,2.8008999568691,4.10616660182333,5.90915055081027,-1.59058954701741,-0.191234096166294,-0.878306565329717,1.89134663334532,-0.461497053537715,-4.03561638366904,2.85497237645256,-1.10763269250808,2.32217112512907,1.76055795902898,1.88374969699051,0.196964916880433,-2.7709097359241,3.03569386048047,0.536310545421024,-0.413347824567239,1.66303438811717,-0.72090679163806,0.0445763574122888,-0.848275174169962,2.44980163741864,1.57349314084646,0.923643050830821,1.52689317837185,0.97068923211646,-0.663270763289601,1.66896309404364,1.7442573821435,-0.106236320124943,-1.01710641142145,3.50410635473246,4.60826381545148,2.34956368056205,-2.62332335909448,0.589224568462627,-0.0820301708971982,0.639398323632058,1.18944684962242,-1.01224610298377,0.172686244308768,0.250465293184369,0.928466857045825,-4.05312861358467,-0.655904537519531,-0.75208624497196,1.31789632147931,0.195431593775845,3.20433502235053,0.242859221634962,3.45461202250502,0.173944400205383,-1.4308687000742,2.1023315760129,-0.868061268566868,6.49031714970355,0.579197182616262,0.387847795338825,1.16840266212438,-0.322480145587401,0.327972373466463,1.77434271942374,1.08360348403631,3.0862712028546,-0.648509104472768,0.159369095339225,0.252630802735333,3.55957560485876,-0.313185542283118,0.330471305900578,-0.232695298881783,0.604759745314033
subject135,-1.27375659560188,3.75520519633691,0.315951204379054,-0.110932759741146,1.42897707395647,3.22554262104711,3.09552074507173,-1.42777357218539,2.04214896449761,2.6440730585388,-0.164101271672642,-0.0259354576893016,-0.225301689854614,2.76842214865317,1.19360658473026,-0.808845774154259,0.206089869167251,1.98976094128225,-0.554717912749154,-1.01230053575629,1.20893481305511,-1.46553216243131,0.0941045511428327,3.08935616029382,0.530981265474465,-2.04651237844761,5.12659898938448,5.23631858095232,2.14838202475936,-0.72535907255049,0.527363914939145,-2.34019949424108,2.02627411675253,3.60291266468404,3.34173820540668,4.38609531605153,4.46257432886288,3.57170752670291,2.28929275829822,0.460242605475927,2.93357922085156,3.41551381222462,-0.153507120019438,-0.0383072076942737,4.97852635661659,1.65474830314038,2.03976376583669,5.47721498744062,0.189646212856619,-2.0225753513191,1.42048756562273,0.576417698935688,0.284245674007726,-1.50473780830136,0.909554904512347,2.27740844265304,-5.1939315367261,0.489110083151506,2.15526038552389,3.09367561732072,0.597561873022339,-1.73384175681689,4.69054874653372,2.19591052735519,-0.873615606639931,-1.18113119469553,2.51154375541945,-0.846204918327946,-0.629948896511322,1.09162563849524,-0.238704967871644,0.357587138182311,2.2387377881265,3.7264475445694,0.922486811853721,2.28495460869944,1.03202420677611,1.93804291191707,-0.938383624196106,1.72702640761668,2.22805711148468,1.50124771711422,4.4230826877383,-1.33414536630429,2.51770827003177,-2.16594816406482,1.60347547282233,1.67792945250492,0.17583030312209,-2.39586268388561,1.53167406590276,4.07241668649559,-0.108364868384015,0.241054114080302,2.6589533254611,-1.3202052689253,0.277748121987056,2.75702275055727,-1.88815638753569,1.46534246967096,2.46050965398944,0.989309015402809,-2.11519615463975,-0.0755392191992172,1.85741978016592,1.27054110718711,0.158420608210664,1.3873898659037,2.90182597989477,0.561696242733989,3.37821878635131,-0.28262135902066,-0.258905278308427,1.42842061744603,6.42654216472116,3.72133560831957,1.08575246899885,0.570733178596842,2.85397361237172,3.71454986017028,-0.631528042314632,-0.403210914348311,-0.218709810212359,0.469475060407198,2.8588413622239,1.38691852101743,4.6044349590197,-0.0594873273636021,3.36557075431329,0.813087389550089,0.591802586913787
subject136,-0.822205702691466,3.56480137914352,-0.128274084442128,-0.0484860769386075,-1.16439580959791,4.34492599763704,3.1895051619485,-1.26648926943753,2.01972278252282,3.99156149273314,1.34636532646887,-1.20907254232459,0.519697891384764,3.0673030615443,0.463632068074362,-0.140865099872204,-0.250449388779179,2.46046956334407,0.912060382688218,-0.450469584008072,0.653330813361986,-1.6614318338478,2.19751021650439,1.0844673835492,0.409107568236557,-2.46798307503988,3.94853592072244,1.4874391101309,2.16424835387895,-0.53863392430808,0.456816601686076,-1.58693900456276,2.07995076158862,3.40618022519176,1.1614740922424,3.09400999230278,5.01793749999396,2.94789764675821,1.16651181985324,0.502430316373269,2.07878094376512,3.2909511909344,-0.607470504116937,-0.90379098902662,4.46328320475547,0.515061056179824,0.517256985843097,3.85357752219349,0.0436688503524238,-2.54223549493652,-0.966201874348225,0.76184217573035,-0.691271769330189,-2.43333069476577,1.28375943277554,1.62558728772974,-4.8390924125081,0.739906686199252,4.15334414951393,2.29835343099281,-0.521868642537941,-1.87298445111031,3.6230953140512,1.87499037243066,-1.87548316780511,0.228008177257325,2.86827217753877,-0.624764427971329,0.111036846395888,-1.09050584986143,-0.792055592656417,0.123923199713379,1.56788118260159,3.82847324009135,-0.540827990478335,1.47719373384744,1.51075133268735,0.922536285180719,1.15134930715588,1.55338196756034,3.16793399196458,1.94632625728935,3.40613466538741,-1.36917253789961,1.58774489587577,1.88509613174089,0.776407394033059,2.60052510549548,-0.458569618953154,-0.798421555428817,0.314317629938747,3.61627312726111,-0.574245907767776,2.01653286268311,3.51780653444986,-0.77061457851572,0.0348500771185087,2.10736288957159,-1.00707038547627,1.07244364896079,2.51592937841964,0.884795169713,-3.32858505918845,-0.841848104459152,1.32311866843614,1.1092985104803,-0.364231249753824,1.53771883099173,2.52669266406408,0.52117050198416,3.37036534648081,-0.820846985855378,-0.656174264885274,2.32021894250036,4.89381431924185,1.04993582496778,0.474262194943308,0.890521360432502,1.69223584801449,2.33117363919047,-0.917182246818809,0.253912899584925,-0.0593997356732792,-0.45772645280779,2.75978702959029,1.34516192248735,4.82739517389581,0.0359267797273801,2.66105285563295,1.35639862375771,0.156519292766742
subject137,3.11121310969353,0.595146901653741,1.72576666035881,1.77232800299194,0.60844001290854,2.37489410129679,-0.96755447303011,-0.967935997359112,1.40264241661898,1.4098710962135,1.83875623265405,-0.990080818499941,0.118987265190903,1.39961756458414,3.08375316127833,1.155294749079,-0.9496047756838,0.712427034985649,4.04446007213589,2.01238537191776,4.00285615307784,-2.64751572039168,1.48536613375825,2.31303585888744,0.277012861367721,0.300431857001938,4.39820319265944,4.89797896209501,3.29340763334382,1.9996439171108,-0.756661954218189,0.281891440264065,3.20855808031226,2.15976154473734,-0.210482212051591,2.5104941770289,3.3377463496864,0.872907737997862,0.854500587376081,0.150021928525809,-0.444559694868564,2.42608962162685,-0.340864161615013,-0.1018212237006,4.56364676191005,3.59787902304923,3.00875629651598,0.105540675985013,2.22786969174865,-1.27871989383287,-2.63374832299419,-0.992308360098667,-0.355435117258523,-1.72809714072308,2.2239555642097,-1.21841588508351,-3.93284858376786,3.6280222488322,2.33097004521038,4.54140511634396,-1.16033886537336,1.50122321837549,2.56034074599083,1.56358511395854,-0.63711329911985,-3.26212630240086,2.79914197645673,-0.428573135509051,2.39656377299963,1.2635772504575,1.37623576305478,0.509525549280431,-1.67761242476844,3.70093021563936,-0.123061441252544,-0.680276310388237,0.158791593815037,-0.433168379994609,0.571471555094663,-1.40294638368438,3.15917181731599,1.66414661300351,0.938446989876145,2.38340299639503,1.32095760579697,1.77608531861746,1.75643533898946,2.05544059227721,0.00286375121165428,-0.314618908989151,3.64771804418842,2.82734864240678,1.70444497190682,-1.38664002218346,0.207669557403347,-0.696811447077232,-0.0910589996717951,0.952542818394818,-0.696696331387827,0.924269634096923,0.209869370742733,0.0317784210930223,-3.31820533037119,-0.696541047922224,-1.180245189567,1.27732657104689,0.671883501605724,2.36656867957816,-0.757832913670791,3.94699903473833,-0.89652645501652,-1.33572796220709,2.50428368587125,0.943339720632279,5.065070327658,-2.03036405650982,-1.93209001883431,-0.434217779082992,-0.00889281040374734,-0.529688290642781,2.43107788518177,0.535592253695634,4.4503364918689,-0.0446356694378572,0.681368866749127,1.00570849692998,3.9228612746638,1.06505615499933,0.347809643133049,-0.130855785018402,0.291445244505247
